dcu_id,tank_id,sensor_node_id,date_and_time,water_temperature,ph_value,salinity,dissolved_oxygen
dcu0000,tank0002,t002n008,2019-08-22 01:15:00.000+1000,4.7,7.8,46.8,18.1
dcu0000,tank0002,t002n009,2019-08-22 01:15:00.000+1000,4.7,7.8,49.2,18.1
dcu0000,tank0003,t003n000,2019-08-22 01:15:00.000+1000,4.7,7.6,42.8,18.1
dcu0000,tank0003,t003n001,2019-08-22 01:15:00.000+1000,4.7,8.2,49.6,18.1
dcu0000,tank0003,t003n002,2019-08-22 01:15:00.000+1000,4.7,8.1,34.8,18.1
dcu0000,tank0003,t003n003,2019-08-22 01:15:00.000+1000,4.7,7.5,44.2,18.1
dcu0000,tank0003,t003n004,2019-08-22 01:15:00.000+1000,4.7,7.6,41.0,18.1
dcu0000,tank0003,t003n005,2019-08-22 01:15:00.000+1000,4.7,8.0,36.9,18.1
dcu0000,tank0003,t003n006,2019-08-22 01:15:00.000+1000,4.7,8.1,36.9,18.1
dcu0000,tank0003,t003n007,2019-08-22 01:15:00.000+1000,4.7,8.1,43.3,18.1
dcu0000,tank0003,t003n008,2019-08-22 01:15:00.000+1000,4.7,7.6,39.5,18.1
dcu0000,tank0003,t003n009,2019-08-22 01:15:00.000+1000,4.7,7.7,46.1,18.1
dcu0000,tank0004,t004n000,2019-08-22 01:15:00.000+1000,4.7,8.1,36.5,18.1
dcu0000,tank0004,t004n001,2019-08-22 01:15:00.000+1000,4.7,8.5,34.6,18.1
dcu0000,tank0004,t004n002,2019-08-22 01:15:00.000+1000,4.7,7.6,47.2,18.1
dcu0000,tank0004,t004n003,2019-08-22 01:15:00.000+1000,4.7,7.8,30.5,18.1
dcu0000,tank0004,t004n004,2019-08-22 01:15:00.000+1000,4.7,8.1,31.5,18.1
dcu0000,tank0004,t004n005,2019-08-22 01:15:00.000+1000,4.7,7.9,39.2,18.1
dcu0000,tank0004,t004n006,2019-08-22 01:15:00.000+1000,4.7,8.5,37.2,18.1
dcu0000,tank0004,t004n007,2019-08-22 01:15:00.000+1000,4.7,8.1,47.7,18.1
dcu0000,tank0004,t004n008,2019-08-22 01:15:00.000+1000,4.7,7.6,42.6,18.1
dcu0000,tank0004,t004n009,2019-08-22 01:15:00.000+1000,4.7,7.9,43.7,18.1
dcu0000,tank0000,t000n000,2019-08-22 01:30:00.000+1000,4.6,7.8,44.0,18.2
dcu0000,tank0000,t000n001,2019-08-22 01:30:00.000+1000,4.6,7.7,46.4,18.2
dcu0000,tank0000,t000n002,2019-08-22 01:30:00.000+1000,4.6,7.7,38.3,18.2
dcu0000,tank0000,t000n003,2019-08-22 01:30:00.000+1000,4.6,7.6,31.3,18.2
dcu0000,tank0000,t000n004,2019-08-22 01:30:00.000+1000,4.6,7.6,40.6,18.2
dcu0000,tank0000,t000n005,2019-08-22 01:30:00.000+1000,4.6,8.1,43.9,18.2
dcu0000,tank0000,t000n006,2019-08-22 01:30:00.000+1000,4.6,8.4,32.8,18.2
dcu0000,tank0000,t000n007,2019-08-22 01:30:00.000+1000,4.6,7.8,42.2,18.2
dcu0000,tank0000,t000n008,2019-08-22 01:30:00.000+1000,4.6,8.3,46.7,18.2
dcu0000,tank0000,t000n009,2019-08-22 01:30:00.000+1000,4.6,7.7,39.8,18.2
dcu0000,tank0001,t001n000,2019-08-22 01:30:00.000+1000,4.6,7.9,36.8,18.2
dcu0000,tank0001,t001n001,2019-08-22 01:30:00.000+1000,4.6,8.4,42.4,18.2
dcu0000,tank0001,t001n002,2019-08-22 01:30:00.000+1000,4.6,8.3,39.5,18.2
dcu0000,tank0001,t001n003,2019-08-22 01:30:00.000+1000,4.6,7.8,35.3,18.2
dcu0000,tank0001,t001n004,2019-08-22 01:30:00.000+1000,4.6,7.7,48.1,18.2
dcu0000,tank0001,t001n005,2019-08-22 01:30:00.000+1000,4.6,7.6,42.4,18.2
dcu0000,tank0001,t001n006,2019-08-22 01:30:00.000+1000,4.6,7.9,46.3,18.2
dcu0000,tank0001,t001n007,2019-08-22 01:30:00.000+1000,4.6,8.2,32.7,18.2
dcu0000,tank0001,t001n008,2019-08-22 01:30:00.000+1000,4.6,8.4,33.0,18.2
dcu0000,tank0001,t001n009,2019-08-22 01:30:00.000+1000,4.6,8.0,32.8,18.2
dcu0000,tank0002,t002n000,2019-08-22 01:30:00.000+1000,4.6,7.6,43.3,18.2
dcu0000,tank0002,t002n001,2019-08-22 01:30:00.000+1000,4.6,7.8,35.3,18.2
dcu0000,tank0002,t002n002,2019-08-22 01:30:00.000+1000,4.6,8.2,33.3,18.2
dcu0000,tank0002,t002n003,2019-08-22 01:30:00.000+1000,4.6,8.2,49.4,18.2
dcu0000,tank0002,t002n004,2019-08-22 01:30:00.000+1000,4.6,8.1,47.3,18.2
dcu0000,tank0002,t002n005,2019-08-22 01:30:00.000+1000,4.6,8.4,32.0,18.2
dcu0000,tank0002,t002n006,2019-08-22 01:30:00.000+1000,4.6,8.4,42.2,18.2
dcu0000,tank0002,t002n007,2019-08-22 01:30:00.000+1000,4.6,7.7,45.0,18.2
dcu0000,tank0002,t002n008,2019-08-22 01:30:00.000+1000,4.6,8.2,35.7,18.2
dcu0000,tank0002,t002n009,2019-08-22 01:30:00.000+1000,4.6,7.9,37.1,18.2
dcu0000,tank0003,t003n000,2019-08-22 01:30:00.000+1000,4.6,7.8,32.4,18.2
dcu0000,tank0003,t003n001,2019-08-22 01:30:00.000+1000,4.6,7.9,30.3,18.2
dcu0000,tank0003,t003n002,2019-08-22 01:30:00.000+1000,4.6,7.7,31.9,18.2
dcu0000,tank0003,t003n003,2019-08-22 01:30:00.000+1000,4.6,8.2,39.1,18.2
dcu0000,tank0003,t003n004,2019-08-22 01:30:00.000+1000,4.6,8.4,49.5,18.2
dcu0000,tank0003,t003n005,2019-08-22 01:30:00.000+1000,4.6,7.6,31.0,18.2
dcu0000,tank0003,t003n006,2019-08-22 01:30:00.000+1000,4.6,7.9,40.3,18.2
dcu0000,tank0003,t003n007,2019-08-22 01:30:00.000+1000,4.6,7.8,38.8,18.2
dcu0000,tank0003,t003n008,2019-08-22 01:30:00.000+1000,4.6,8.0,46.3,18.2
dcu0000,tank0003,t003n009,2019-08-22 01:30:00.000+1000,4.6,8.4,33.2,18.2
dcu0000,tank0004,t004n000,2019-08-22 01:30:00.000+1000,4.6,8.0,39.3,18.2
dcu0000,tank0004,t004n001,2019-08-22 01:30:00.000+1000,4.6,8.1,41.8,18.2
dcu0000,tank0004,t004n002,2019-08-22 01:30:00.000+1000,4.6,7.5,37.7,18.2
dcu0000,tank0004,t004n003,2019-08-22 01:30:00.000+1000,4.6,8.3,35.0,18.2
dcu0000,tank0004,t004n004,2019-08-22 01:30:00.000+1000,4.6,8.3,45.8,18.2
dcu0000,tank0004,t004n005,2019-08-22 01:30:00.000+1000,4.6,8.3,34.2,18.2
dcu0000,tank0004,t004n006,2019-08-22 01:30:00.000+1000,4.6,8.2,44.3,18.2
dcu0000,tank0004,t004n007,2019-08-22 01:30:00.000+1000,4.6,8.4,45.6,18.2
dcu0000,tank0004,t004n008,2019-08-22 01:30:00.000+1000,4.6,8.4,49.7,18.2
dcu0000,tank0004,t004n009,2019-08-22 01:30:00.000+1000,4.6,8.2,37.3,18.2
dcu0000,tank0000,t000n000,2019-08-22 01:45:00.000+1000,4.5,7.9,33.9,18.2
dcu0000,tank0000,t000n001,2019-08-22 01:45:00.000+1000,4.5,8.2,39.9,18.2
dcu0000,tank0000,t000n002,2019-08-22 01:45:00.000+1000,4.5,7.7,42.1,18.2
dcu0000,tank0000,t000n003,2019-08-22 01:45:00.000+1000,4.5,8.0,40.5,18.2
dcu0000,tank0000,t000n004,2019-08-22 01:45:00.000+1000,4.5,7.6,37.9,18.2
dcu0000,tank0000,t000n005,2019-08-22 01:45:00.000+1000,4.5,7.5,41.1,18.2
dcu0000,tank0000,t000n006,2019-08-22 01:45:00.000+1000,4.5,8.1,44.9,18.2
dcu0000,tank0000,t000n007,2019-08-22 01:45:00.000+1000,4.5,8.0,36.9,18.2
dcu0000,tank0000,t000n008,2019-08-22 01:45:00.000+1000,4.5,7.9,43.4,18.2
dcu0000,tank0000,t000n009,2019-08-22 01:45:00.000+1000,4.5,8.3,47.2,18.2
dcu0000,tank0001,t001n000,2019-08-22 01:45:00.000+1000,4.5,7.7,36.9,18.2
dcu0000,tank0001,t001n001,2019-08-22 01:45:00.000+1000,4.5,8.4,32.5,18.2
dcu0000,tank0001,t001n002,2019-08-22 01:45:00.000+1000,4.5,7.9,47.3,18.2
dcu0000,tank0001,t001n003,2019-08-22 01:45:00.000+1000,4.5,7.9,45.9,18.2
dcu0000,tank0001,t001n004,2019-08-22 01:45:00.000+1000,4.5,8.3,33.2,18.2
dcu0000,tank0001,t001n005,2019-08-22 01:45:00.000+1000,4.5,8.0,42.4,18.2
dcu0000,tank0001,t001n006,2019-08-22 01:45:00.000+1000,4.5,7.9,42.2,18.2
dcu0000,tank0001,t001n007,2019-08-22 01:45:00.000+1000,4.5,8.2,42.2,18.2
dcu0000,tank0001,t001n008,2019-08-22 01:45:00.000+1000,4.5,8.3,42.4,18.2
dcu0000,tank0001,t001n009,2019-08-22 01:45:00.000+1000,4.5,8.2,34.1,18.2
dcu0000,tank0002,t002n000,2019-08-22 01:45:00.000+1000,4.5,8.0,31.8,18.2
dcu0000,tank0002,t002n001,2019-08-22 01:45:00.000+1000,4.5,7.9,34.4,18.2
dcu0000,tank0002,t002n002,2019-08-22 01:45:00.000+1000,4.5,8.3,30.3,18.2
dcu0000,tank0002,t002n003,2019-08-22 01:45:00.000+1000,4.5,8.2,44.2,18.2
dcu0000,tank0002,t002n004,2019-08-22 01:45:00.000+1000,4.5,7.8,36.0,18.2
dcu0000,tank0002,t002n005,2019-08-22 01:45:00.000+1000,4.5,8.3,32.5,18.2
dcu0000,tank0002,t002n006,2019-08-22 01:45:00.000+1000,4.5,7.6,42.5,18.2
dcu0000,tank0002,t002n007,2019-08-22 01:45:00.000+1000,4.5,7.6,35.3,18.2
dcu0000,tank0002,t002n008,2019-08-22 01:45:00.000+1000,4.5,8.5,31.4,18.2
dcu0000,tank0002,t002n009,2019-08-22 01:45:00.000+1000,4.5,8.5,43.7,18.2
dcu0000,tank0003,t003n000,2019-08-22 01:45:00.000+1000,4.5,7.6,45.6,18.2
dcu0000,tank0003,t003n001,2019-08-22 01:45:00.000+1000,4.5,7.5,31.1,18.2
dcu0000,tank0003,t003n002,2019-08-22 01:45:00.000+1000,4.5,8.4,38.9,18.2
dcu0000,tank0003,t003n003,2019-08-22 01:45:00.000+1000,4.5,7.9,30.9,18.2
dcu0000,tank0003,t003n004,2019-08-22 01:45:00.000+1000,4.5,8.5,30.2,18.2
dcu0000,tank0003,t003n005,2019-08-22 01:45:00.000+1000,4.5,8.2,46.8,18.2
dcu0000,tank0003,t003n006,2019-08-22 01:45:00.000+1000,4.5,8.4,33.4,18.2
dcu0000,tank0003,t003n007,2019-08-22 01:45:00.000+1000,4.5,7.6,37.1,18.2
dcu0000,tank0003,t003n008,2019-08-22 01:45:00.000+1000,4.5,8.5,43.4,18.2
dcu0000,tank0003,t003n009,2019-08-22 01:45:00.000+1000,4.5,8.1,41.4,18.2
dcu0000,tank0004,t004n000,2019-08-22 01:45:00.000+1000,4.5,7.8,38.5,18.2
dcu0000,tank0004,t004n001,2019-08-22 01:45:00.000+1000,4.5,7.8,32.6,18.2
dcu0000,tank0004,t004n002,2019-08-22 01:45:00.000+1000,4.5,7.6,45.8,18.2
dcu0000,tank0004,t004n003,2019-08-22 01:45:00.000+1000,4.5,7.6,40.8,18.2
dcu0000,tank0004,t004n004,2019-08-22 01:45:00.000+1000,4.5,8.1,49.9,18.2
dcu0000,tank0004,t004n005,2019-08-22 01:45:00.000+1000,4.5,7.8,47.4,18.2
dcu0000,tank0004,t004n006,2019-08-22 01:45:00.000+1000,4.5,8.5,50.0,18.2
dcu0000,tank0004,t004n007,2019-08-22 01:45:00.000+1000,4.5,7.5,46.2,18.2
dcu0000,tank0004,t004n008,2019-08-22 01:45:00.000+1000,4.5,7.8,39.9,18.2
dcu0000,tank0004,t004n009,2019-08-22 01:45:00.000+1000,4.5,8.0,36.4,18.2
dcu0000,tank0000,t000n000,2019-08-22 02:00:00.000+1000,4.4,8.1,45.2,18.2
dcu0000,tank0000,t000n001,2019-08-22 02:00:00.000+1000,4.4,7.7,48.8,18.2
dcu0000,tank0000,t000n002,2019-08-22 02:00:00.000+1000,4.4,7.6,39.3,18.2
dcu0000,tank0000,t000n003,2019-08-22 02:00:00.000+1000,4.4,8.4,48.7,18.2
dcu0000,tank0000,t000n004,2019-08-22 02:00:00.000+1000,4.4,8.5,35.9,18.2
dcu0000,tank0000,t000n005,2019-08-22 02:00:00.000+1000,4.4,7.8,33.7,18.2
dcu0000,tank0000,t000n006,2019-08-22 02:00:00.000+1000,4.4,8.2,36.6,18.2
dcu0000,tank0000,t000n007,2019-08-22 02:00:00.000+1000,4.4,8.3,39.9,18.2
dcu0000,tank0000,t000n008,2019-08-22 02:00:00.000+1000,4.4,8.1,48.5,18.2
dcu0000,tank0000,t000n009,2019-08-22 02:00:00.000+1000,4.4,7.9,45.2,18.2
dcu0000,tank0001,t001n000,2019-08-22 02:00:00.000+1000,4.4,8.4,40.9,18.2
dcu0000,tank0001,t001n001,2019-08-22 02:00:00.000+1000,4.4,8.4,47.5,18.2
dcu0000,tank0001,t001n002,2019-08-22 02:00:00.000+1000,4.4,7.8,43.7,18.2
dcu0000,tank0001,t001n003,2019-08-22 02:00:00.000+1000,4.4,8.3,45.5,18.2
dcu0000,tank0001,t001n004,2019-08-22 02:00:00.000+1000,4.4,8.0,40.5,18.2
dcu0000,tank0001,t001n005,2019-08-22 02:00:00.000+1000,4.4,7.5,39.0,18.2
dcu0000,tank0001,t001n006,2019-08-22 02:00:00.000+1000,4.4,7.8,39.3,18.2
dcu0000,tank0001,t001n007,2019-08-22 02:00:00.000+1000,4.4,7.8,48.9,18.2
dcu0000,tank0001,t001n008,2019-08-22 02:00:00.000+1000,4.4,7.6,31.4,18.2
dcu0000,tank0001,t001n009,2019-08-22 02:00:00.000+1000,4.4,7.5,43.0,18.2
dcu0000,tank0002,t002n000,2019-08-22 02:00:00.000+1000,4.4,7.5,30.9,18.2
dcu0000,tank0002,t002n001,2019-08-22 02:00:00.000+1000,4.4,8.0,34.8,18.2
dcu0000,tank0002,t002n002,2019-08-22 02:00:00.000+1000,4.4,7.9,38.6,18.2
dcu0000,tank0002,t002n003,2019-08-22 02:00:00.000+1000,4.4,7.7,41.8,18.2
dcu0000,tank0002,t002n004,2019-08-22 02:00:00.000+1000,4.4,8.2,44.4,18.2
dcu0000,tank0002,t002n005,2019-08-22 02:00:00.000+1000,4.4,7.8,30.2,18.2
dcu0000,tank0002,t002n006,2019-08-22 02:00:00.000+1000,4.4,7.6,34.9,18.2
dcu0000,tank0002,t002n007,2019-08-22 02:00:00.000+1000,4.4,8.1,46.9,18.2
dcu0000,tank0002,t002n008,2019-08-22 02:00:00.000+1000,4.4,8.1,38.8,18.2
dcu0000,tank0002,t002n009,2019-08-22 02:00:00.000+1000,4.4,8.2,35.6,18.2
dcu0000,tank0003,t003n000,2019-08-22 02:00:00.000+1000,4.4,8.4,48.5,18.2
dcu0000,tank0003,t003n001,2019-08-22 02:00:00.000+1000,4.4,8.2,45.8,18.2
dcu0000,tank0003,t003n002,2019-08-22 02:00:00.000+1000,4.4,8.4,43.2,18.2
dcu0000,tank0003,t003n003,2019-08-22 02:00:00.000+1000,4.4,7.8,35.0,18.2
dcu0000,tank0003,t003n004,2019-08-22 02:00:00.000+1000,4.4,8.4,36.1,18.2
dcu0000,tank0003,t003n005,2019-08-22 02:00:00.000+1000,4.4,8.0,31.3,18.2
dcu0000,tank0003,t003n006,2019-08-22 02:00:00.000+1000,4.4,7.6,35.7,18.2
dcu0000,tank0003,t003n007,2019-08-22 02:00:00.000+1000,4.4,8.4,34.0,18.2
dcu0000,tank0003,t003n008,2019-08-22 02:00:00.000+1000,4.4,7.8,41.3,18.2
dcu0000,tank0003,t003n009,2019-08-22 02:00:00.000+1000,4.4,8.3,30.5,18.2
dcu0000,tank0004,t004n000,2019-08-22 02:00:00.000+1000,4.4,7.8,38.4,18.2
dcu0000,tank0004,t004n001,2019-08-22 02:00:00.000+1000,4.4,7.6,35.8,18.2
dcu0000,tank0004,t004n002,2019-08-22 02:00:00.000+1000,4.4,8.2,45.7,18.2
dcu0000,tank0004,t004n003,2019-08-22 02:00:00.000+1000,4.4,8.1,37.2,18.2
dcu0000,tank0004,t004n004,2019-08-22 02:00:00.000+1000,4.4,8.1,46.7,18.2
dcu0000,tank0004,t004n005,2019-08-22 02:00:00.000+1000,4.4,7.8,31.0,18.2
dcu0000,tank0004,t004n006,2019-08-22 02:00:00.000+1000,4.4,7.8,42.4,18.2
dcu0000,tank0004,t004n007,2019-08-22 02:00:00.000+1000,4.4,8.1,32.9,18.2
dcu0000,tank0004,t004n008,2019-08-22 02:00:00.000+1000,4.4,7.8,36.7,18.2
dcu0000,tank0004,t004n009,2019-08-22 02:00:00.000+1000,4.4,8.1,38.9,18.2
dcu0000,tank0000,t000n000,2019-08-22 02:15:00.000+1000,4.3,7.9,49.1,18.3
dcu0000,tank0000,t000n001,2019-08-22 02:15:00.000+1000,4.3,8.3,30.7,18.3
dcu0000,tank0000,t000n002,2019-08-22 02:15:00.000+1000,4.3,7.5,38.4,18.3
dcu0000,tank0000,t000n003,2019-08-22 02:15:00.000+1000,4.3,8.1,47.2,18.3
dcu0000,tank0000,t000n004,2019-08-22 02:15:00.000+1000,4.3,7.9,40.5,18.3
dcu0000,tank0000,t000n005,2019-08-22 02:15:00.000+1000,4.3,8.4,37.7,18.3
dcu0000,tank0000,t000n006,2019-08-22 02:15:00.000+1000,4.3,7.8,49.7,18.3
dcu0000,tank0000,t000n007,2019-08-22 02:15:00.000+1000,4.3,7.6,38.3,18.3
dcu0000,tank0000,t000n008,2019-08-22 02:15:00.000+1000,4.3,8.4,47.8,18.3
dcu0000,tank0000,t000n009,2019-08-22 02:15:00.000+1000,4.3,8.2,39.4,18.3
dcu0000,tank0001,t001n000,2019-08-22 02:15:00.000+1000,4.3,8.3,48.4,18.3
dcu0000,tank0001,t001n001,2019-08-22 02:15:00.000+1000,4.3,7.6,38.4,18.3
dcu0000,tank0001,t001n002,2019-08-22 02:15:00.000+1000,4.3,8.3,34.2,18.3
dcu0000,tank0001,t001n003,2019-08-22 02:15:00.000+1000,4.3,8.2,32.2,18.3
dcu0000,tank0001,t001n004,2019-08-22 02:15:00.000+1000,4.3,7.8,45.7,18.3
dcu0000,tank0001,t001n005,2019-08-22 02:15:00.000+1000,4.3,7.9,46.8,18.3
dcu0000,tank0001,t001n006,2019-08-22 02:15:00.000+1000,4.3,7.9,44.2,18.3
dcu0000,tank0001,t001n007,2019-08-22 02:15:00.000+1000,4.3,7.9,37.5,18.3
dcu0000,tank0001,t001n008,2019-08-22 02:15:00.000+1000,4.3,7.9,31.2,18.3
dcu0000,tank0001,t001n009,2019-08-22 02:15:00.000+1000,4.3,7.7,33.7,18.3
dcu0000,tank0002,t002n000,2019-08-22 02:15:00.000+1000,4.3,8.3,46.6,18.3
dcu0000,tank0002,t002n001,2019-08-22 02:15:00.000+1000,4.3,7.8,34.0,18.3
dcu0000,tank0002,t002n002,2019-08-22 02:15:00.000+1000,4.3,7.7,41.1,18.3
dcu0000,tank0002,t002n003,2019-08-22 02:15:00.000+1000,4.3,8.3,32.8,18.3
dcu0000,tank0002,t002n004,2019-08-22 02:15:00.000+1000,4.3,8.3,38.2,18.3
dcu0000,tank0002,t002n005,2019-08-22 02:15:00.000+1000,4.3,7.5,50.0,18.3
dcu0000,tank0002,t002n006,2019-08-22 02:15:00.000+1000,4.3,7.8,49.0,18.3
dcu0000,tank0002,t002n007,2019-08-22 02:15:00.000+1000,4.3,8.2,45.1,18.3
dcu0000,tank0002,t002n008,2019-08-22 02:15:00.000+1000,4.3,7.7,37.8,18.3
dcu0000,tank0002,t002n009,2019-08-22 02:15:00.000+1000,4.3,8.3,44.1,18.3
dcu0000,tank0003,t003n000,2019-08-22 02:15:00.000+1000,4.3,8.4,43.1,18.3
dcu0000,tank0003,t003n001,2019-08-22 02:15:00.000+1000,4.3,7.6,34.5,18.3
dcu0000,tank0003,t003n002,2019-08-22 02:15:00.000+1000,4.3,7.5,48.0,18.3
dcu0000,tank0003,t003n003,2019-08-22 02:15:00.000+1000,4.3,8.1,45.9,18.3
dcu0000,tank0003,t003n004,2019-08-22 02:15:00.000+1000,4.3,8.3,37.5,18.3
dcu0000,tank0003,t003n005,2019-08-22 02:15:00.000+1000,4.3,7.9,37.8,18.3
dcu0000,tank0003,t003n006,2019-08-22 02:15:00.000+1000,4.3,7.6,45.1,18.3
dcu0000,tank0003,t003n007,2019-08-22 02:15:00.000+1000,4.3,8.1,33.6,18.3
dcu0000,tank0003,t003n008,2019-08-22 02:15:00.000+1000,4.3,8.4,32.0,18.3
dcu0000,tank0003,t003n009,2019-08-22 02:15:00.000+1000,4.3,8.0,40.7,18.3
dcu0000,tank0004,t004n000,2019-08-22 02:15:00.000+1000,4.3,8.1,42.9,18.3
dcu0000,tank0004,t004n001,2019-08-22 02:15:00.000+1000,4.3,8.2,31.4,18.3
dcu0000,tank0004,t004n002,2019-08-22 02:15:00.000+1000,4.3,8.4,38.0,18.3
dcu0000,tank0004,t004n003,2019-08-22 02:15:00.000+1000,4.3,8.2,33.7,18.3
dcu0000,tank0004,t004n004,2019-08-22 02:15:00.000+1000,4.3,8.1,41.7,18.3
dcu0000,tank0004,t004n005,2019-08-22 02:15:00.000+1000,4.3,7.7,34.3,18.3
dcu0000,tank0004,t004n006,2019-08-22 02:15:00.000+1000,4.3,7.9,34.8,18.3
dcu0000,tank0004,t004n007,2019-08-22 02:15:00.000+1000,4.3,8.3,47.7,18.3
dcu0000,tank0004,t004n008,2019-08-22 02:15:00.000+1000,4.3,8.4,39.1,18.3
dcu0000,tank0004,t004n009,2019-08-22 02:15:00.000+1000,4.3,7.7,31.0,18.3
dcu0000,tank0000,t000n000,2019-08-22 02:30:00.000+1000,4.2,8.0,44.2,18.3
dcu0000,tank0000,t000n001,2019-08-22 02:30:00.000+1000,4.2,7.5,34.9,18.3
dcu0000,tank0000,t000n002,2019-08-22 02:30:00.000+1000,4.2,7.5,42.2,18.3
dcu0000,tank0000,t000n003,2019-08-22 02:30:00.000+1000,4.2,7.6,44.1,18.3
dcu0000,tank0000,t000n004,2019-08-22 02:30:00.000+1000,4.2,8.3,37.8,18.3
dcu0000,tank0000,t000n005,2019-08-22 02:30:00.000+1000,4.2,7.7,43.3,18.3
dcu0000,tank0000,t000n006,2019-08-22 02:30:00.000+1000,4.2,8.3,48.9,18.3
dcu0000,tank0000,t000n007,2019-08-22 02:30:00.000+1000,4.2,7.5,48.5,18.3
dcu0000,tank0000,t000n008,2019-08-22 02:30:00.000+1000,4.2,8.0,34.3,18.3
dcu0000,tank0000,t000n009,2019-08-22 02:30:00.000+1000,4.2,8.0,40.5,18.3
dcu0000,tank0001,t001n000,2019-08-22 02:30:00.000+1000,4.2,8.5,47.4,18.3
dcu0000,tank0001,t001n001,2019-08-22 02:30:00.000+1000,4.2,8.4,35.9,18.3
dcu0000,tank0001,t001n002,2019-08-22 02:30:00.000+1000,4.2,8.1,31.2,18.3
dcu0000,tank0001,t001n003,2019-08-22 02:30:00.000+1000,4.2,7.7,47.2,18.3
dcu0000,tank0001,t001n004,2019-08-22 02:30:00.000+1000,4.2,8.4,32.1,18.3
dcu0000,tank0001,t001n005,2019-08-22 02:30:00.000+1000,4.2,8.3,37.2,18.3
dcu0000,tank0001,t001n006,2019-08-22 02:30:00.000+1000,4.2,8.1,39.2,18.3
dcu0000,tank0001,t001n007,2019-08-22 02:30:00.000+1000,4.2,8.2,43.4,18.3
dcu0000,tank0001,t001n008,2019-08-22 02:30:00.000+1000,4.2,8.0,35.4,18.3
dcu0000,tank0001,t001n009,2019-08-22 02:30:00.000+1000,4.2,8.1,41.0,18.3
dcu0000,tank0002,t002n000,2019-08-22 02:30:00.000+1000,4.2,8.5,32.9,18.3
dcu0000,tank0002,t002n001,2019-08-22 02:30:00.000+1000,4.2,7.8,38.5,18.3
dcu0000,tank0002,t002n002,2019-08-22 02:30:00.000+1000,4.2,7.5,41.0,18.3
dcu0000,tank0002,t002n003,2019-08-22 02:30:00.000+1000,4.2,7.7,48.8,18.3
dcu0000,tank0002,t002n004,2019-08-22 02:30:00.000+1000,4.2,8.4,35.6,18.3
dcu0000,tank0002,t002n005,2019-08-22 02:30:00.000+1000,4.2,8.0,40.0,18.3
dcu0000,tank0002,t002n006,2019-08-22 02:30:00.000+1000,4.2,7.8,32.1,18.3
dcu0000,tank0002,t002n007,2019-08-22 02:30:00.000+1000,4.2,7.6,36.5,18.3
dcu0000,tank0002,t002n008,2019-08-22 02:30:00.000+1000,4.2,7.6,43.2,18.3
dcu0000,tank0002,t002n009,2019-08-22 02:30:00.000+1000,4.2,7.7,39.2,18.3
dcu0000,tank0003,t003n000,2019-08-22 02:30:00.000+1000,4.2,8.4,47.5,18.3
dcu0000,tank0003,t003n001,2019-08-22 02:30:00.000+1000,4.2,7.9,31.8,18.3
dcu0000,tank0003,t003n002,2019-08-22 02:30:00.000+1000,4.2,7.7,34.2,18.3
dcu0000,tank0003,t003n003,2019-08-22 02:30:00.000+1000,4.2,8.1,40.9,18.3
dcu0000,tank0003,t003n004,2019-08-22 02:30:00.000+1000,4.2,8.0,48.8,18.3
dcu0000,tank0003,t003n005,2019-08-22 02:30:00.000+1000,4.2,8.3,47.2,18.3
dcu0000,tank0003,t003n006,2019-08-22 02:30:00.000+1000,4.2,8.4,39.9,18.3
dcu0000,tank0003,t003n007,2019-08-22 02:30:00.000+1000,4.2,7.8,44.5,18.3
dcu0000,tank0003,t003n008,2019-08-22 02:30:00.000+1000,4.2,7.7,43.8,18.3
dcu0000,tank0003,t003n009,2019-08-22 02:30:00.000+1000,4.2,8.3,48.9,18.3
dcu0000,tank0004,t004n000,2019-08-22 02:30:00.000+1000,4.2,7.6,34.0,18.3
dcu0000,tank0004,t004n001,2019-08-22 02:30:00.000+1000,4.2,8.1,33.4,18.3
dcu0000,tank0004,t004n002,2019-08-22 02:30:00.000+1000,4.2,8.4,37.4,18.3
dcu0000,tank0004,t004n003,2019-08-22 02:30:00.000+1000,4.2,7.8,30.7,18.3
dcu0000,tank0004,t004n004,2019-08-22 02:30:00.000+1000,4.2,8.5,43.5,18.3
dcu0000,tank0004,t004n005,2019-08-22 02:30:00.000+1000,4.2,8.1,30.4,18.3
dcu0000,tank0004,t004n006,2019-08-22 02:30:00.000+1000,4.2,8.4,45.6,18.3
dcu0000,tank0004,t004n007,2019-08-22 02:30:00.000+1000,4.2,8.1,43.3,18.3
dcu0000,tank0004,t004n008,2019-08-22 02:30:00.000+1000,4.2,8.2,31.5,18.3
dcu0000,tank0004,t004n009,2019-08-22 02:30:00.000+1000,4.2,8.2,45.9,18.3
dcu0000,tank0000,t000n000,2019-08-22 02:45:00.000+1000,4.1,8.2,34.2,18.4
dcu0000,tank0000,t000n001,2019-08-22 02:45:00.000+1000,4.1,8.0,37.9,18.4
dcu0000,tank0000,t000n002,2019-08-22 02:45:00.000+1000,4.1,7.6,43.2,18.4
dcu0000,tank0000,t000n003,2019-08-22 02:45:00.000+1000,4.1,7.7,46.9,18.4
dcu0000,tank0000,t000n004,2019-08-22 02:45:00.000+1000,4.1,8.1,48.2,18.4
dcu0000,tank0000,t000n005,2019-08-22 02:45:00.000+1000,4.1,8.2,45.0,18.4
dcu0000,tank0000,t000n006,2019-08-22 02:45:00.000+1000,4.1,7.7,35.5,18.4
